Time (s),Mass Flow Rate Fuel (lb/s),OF Ratio,C* (ft/s),Gamma,Chamber Pressure (psi),Cf0,Thrust Coefficient,Thrust (lbf),Isp (s),Burn Rate (ft/s),Port Radius (in)
53.0,0.009484211108084164,2.515982220048303,5760.587880721298,1.127382066504266,10.135495580684301,1.2995493599054169,1.3614210261705666,281.104335350368,20.312316663862518,0.0006704858534215914,0.2826951790369615
53.1,0.009481675827279563,2.5166549620343615,5760.3661250808145,1.1273682518642612,10.134334851606527,1.2995516366641187,1.361430389358045,281.07407602226243,20.31167442764482,0.0006707024524907784,0.2827622276223037
53.2,0.009479145637353243,2.5173267119237046,5760.144621360508,1.1273544821418717,10.133176172267191,1.2995539061699748,1.361439734397877,281.0438693546487,20.311032798234677,0.0006709191401339667,0.2828292978675528
53.300000000000004,0.009476620519251768,2.517997472901702,5759.923369157171,1.1273407571396201,10.132019535887093,1.2995561684540782,1.3614490613545354,281.0137151752675,20.31039177522166,0.0006711359163949851,0.28289638978156617
53.400000000000006,0.00947410045402596,2.518667248137982,5759.702368067683,1.1273270766611938,10.130864935720366,1.2995584235473452,1.3614583702921597,280.98361331269996,20.309751358190415,0.0006713527813176876,0.2829635033732057
53.5,0.00947158542283013,2.5193360407865404,5759.481617689003,1.1273134405114345,10.12971236505423,1.299560671480517,1.3614676612745598,280.9535635963608,20.309111546720704,0.0006715697349459537,0.2830306386513375
53.6,0.009469075406921344,2.5200038539858447,5759.26111761822,1.127299848496332,10.128561817208865,1.299562912284155,1.36147693436521,280.9235658564943,20.308472340387482,0.0006717867773236886,0.28309779562483206
53.7,0.009466570387658687,2.5206706908589362,5759.04086745252,1.1272863004230131,10.127413285537093,1.2995651459886415,1.3614861896272534,280.89361992416633,20.307833738760845,0.0006720039084948228,0.28316497430256443
53.800000000000004,0.00946407034650253,2.5213365545135313,5758.820866789212,1.1272727960997364,10.12626676342421,1.2995673726241979,1.3614954271235191,280.8637256312633,20.307195741406403,0.0006722211285033126,0.28323217469341394
53.900000000000006,0.009461575265013804,2.522001448042125,5758.601115225749,1.12725933533588,10.12512224428778,1.29956959222086,1.3615046469164995,280.8338828104821,20.306558347884987,0.0006724384373931391,0.28329939680626426
54.0,0.009459085124853292,2.522665374522091,5758.381612359729,1.1272459179419365,10.12397972157743,1.2995718048085025,1.361513849068375,280.8040912953292,20.30592155775304,0.0006726558352083099,0.28336664065000355
54.1,0.009456599907780906,2.52332833701578,5758.162357788899,1.1272325437295017,10.122839188774602,1.2995740104168227,1.3615230336409991,280.7743509201115,20.305285370562416,0.0006728733219928578,0.2834339062335244
54.2,0.009454119595654994,2.5239903385706186,5757.943351111169,1.1272192125112697,10.12170063939239,1.2995762090753542,1.361532200695913,280.74466151993397,20.304649785860633,0.0006730908977908408,0.2835011935657237
54.300000000000004,0.00945164417043163,2.524651382219212,5757.724591924636,1.127205924101022,10.120564066975325,1.2995784008134603,1.36154135029434,280.7150229306937,20.304014803190874,0.0006733085626463431,0.28356850265550276
54.400000000000006,0.009449173614163933,2.525311470979433,5757.506079827565,1.1271926783136212,10.11942946509915,1.29958058566034,1.3615504824971925,280.68543498907434,20.30338042209205,0.0006735263166034744,0.2836358335117674
54.5,0.009446707909001376,2.5259706078545263,5757.2878144184215,1.127179474965002,10.118296827370646,1.2995827636450266,1.3615595973650707,280.6558975325418,20.30274664209887,0.0006737441597063695,0.28370318614342777
54.6,0.0094442470371891,2.5266287958332008,5757.069795295864,1.1271663138721637,10.117166147427401,1.299584934796391,1.361568694958268,280.62641039933857,20.302113462741914,0.0006739620919991896,0.2837705605593984
54.7,0.009441790981067247,2.5272860378897235,5756.852022058775,1.1271531948531623,10.11603741893766,1.2995870991431373,1.3615777753367664,280.596973428479,20.30148088354766,0.000674180113526121,0.28383795676859835
54.800000000000004,0.009439339723070293,2.527942336984016,5756.634494306247,1.1271401177271034,10.114910635600085,1.2995892567138119,1.3615868385602476,280.56758645974475,20.300848904038624,0.0006743982243313761,0.283905374779951
54.900000000000006,0.009436893245726378,2.5285976960617456,5756.417211637595,1.127127082314133,10.11378579114356,1.2995914075368016,1.3615958846880913,280.53824933367963,20.300217523733348,0.0006746164244591928,0.2839728146023841
55.0,0.00943445153165666,2.5292521180544196,5756.200173652385,1.1271140884354316,10.112662879327049,1.299593551640331,1.3616049137793733,280.50896189158493,20.299586742146516,0.0006748347139538346,0.28404027624483
55.1,0.00943201456357465,2.5299056058794767,5755.983379950407,1.1271011359132053,10.111541893939318,1.2995956890524671,1.3616139258928714,280.4797239755132,20.298956558788895,0.0006750530928595911,0.2841077597162254
